124	0	0.3867730.1843010.0279805
124	1	0.3391840.2559580.0279805
124	2	0.3626990.1885510.0750052
124	3	0.3767690.229960.0715027
125	0	0.3558650.2206560.117299
125	1	0.3177220.1834970.167826
125	2	0.298780.2080450.127927
125	3	0.3417950.1792470.120802
126	0	0.3285010.3259730.0843779
126	1	0.2957730.2575920.0971269
126	2	0.3152730.29620.0429763
126	3	0.3528580.2702020.0864985
127	0	0.2975680.3309750.0898643
127	1	0.2218250.2913920.109739
127	2	0.2843410.3012030.0484627
127	3	0.2648410.2625940.102613
128	0	0.3001180.3593610.0255876
128	1	0.2924470.4458690.0255876
128	2	0.2768320.4126370.0669892
128	3	0.3133460.3891340.0669892
129	0	0.433880.3008140.0262429
129	1	0.3611030.3361760.0676445
129	2	0.3478760.3064040.0262429
129	3	0.3854610.2804060.0697651
130	0	0.2206550.3197860.105799
130	1	0.2831710.3295970.044523
130	2	0.2598840.3828730.0859246
130	3	0.2963980.3593690.0859246
131	0	0.4368490.1041650.0337039
131	1	0.434910.03854320.09925
131	2	0.4761990.03854320.0337039
131	3	0.4798190.09764960.0772262
132	0	0.4172490.1257570.0482354
132	1	0.4153110.06013480.113781
132	2	0.4602190.1192410.0917576
132	3	0.3931760.1300070.0952601
133	0	0.4724830.2453140.0268982
133	1	0.4770370.1727310.0704204
133	2	0.4240630.2249050.0704204
133	3	0.4340670.1792470.0268982
134	0	0.4577270.1536290.0849518
134	1	0.4047530.2058030.0849518
134	2	0.4147570.1601440.0414296
134	3	0.3906840.1643940.0884543
135	0	0.4613550.1245170.0134491
135	1	0.5007060.05889530.0134491
135	2	0.5387220.1247560.0134491
135	3	0.5043250.1180020.0569713
136	0	0.4994820.2312780.0134491
136	1	0.4610660.1652110.0134491
136	2	0.5384330.165450.0134491
136	3	0.5040360.1586960.0569713
137	0	0.5820650.02035220.0854406
137	1	0.5839590.08621320.0201698
137	2	0.6204780.02035220.0201698
137	3	0.5459430.02035220.0201698
138	0	0.4995220.01826490.0538737
138	1	0.4582330.01826490.11942
138	2	0.5356440.01826490.119145
138	3	0.5031410.07737140.0973959
139	0	0.560150.03861710.0988897
139	1	0.5620450.1044780.0336189
139	2	0.5240280.03861710.0336189
139	3	0.5276480.09772350.0771411
140	0	0.466250.1597040.11185
140	1	0.4508610.185880.155372
140	2	0.4132760.2118780.11185
140	3	0.3992070.170470.115353
141	0	0.4227040.190520.170986
141	1	0.3469760.179360.177991
141	2	0.3851190.2165180.127464
141	3	0.371050.175110.130966
142	0	0.4251970.1561330.177792
142	1	0.3956780.07085030.156293
142	2	0.3494690.1449720.184797
142	3	0.3735420.1407220.137772
143	0	0.4533540.1514930.162178
143	1	0.4238340.06621020.14068
143	2	0.4016990.1360820.122158
143	3	0.4687420.1253170.118656
144	0	0.8950980.06559730.0154346
144	1	0.9458130.01548540.0154346
144	2	0.8957110.01548540.0653822
144	3	0.8712780.01548540.0154346
145	0	0.6116790.1013160.034943
145	1	0.6097850.03545450.100214
145	2	0.6481990.03545450.034943
145	3	0.6633670.08432660.08275
146	0	0.6359450.1191630.0147732
146	1	0.6724650.05330190.0147732
146	2	0.7125790.1110570.0147732
146	3	0.6876340.1021740.0625803
147	0	0.5878710.05371940.113663
147	1	0.6414530.1025920.0961991
147	2	0.5897650.119580.0483921
147	3	0.5553680.1128260.0919143
148	0	0.6497170.09459660.125746
148	1	0.5636320.1048310.121461
148	2	0.5961350.04572440.143209
148	3	0.6247720.08571320.173553
149	0	0.7548130.07560290.0179895
149	1	0.7554850.01784740.0762047
149	2	0.7146990.01784740.0179895
